EVOL,"Evolving Systems",NASDAQ,True,8.42
AG,"First Majestic Silver",NYSE,True,15.27
EEQ,"Enbridge Energy Management Llc",NYSE,True,29.36
NCS,"Nci Building Systems",NYSE,True,12.53
IDA,"Idacorp",NYSE,True,50.57
ESI,"Itt Educational Services",NYSE,True,27.30
MTSC,"Mts Systems Corp.",NASDAQ,True,59.19
CIS,"Camelot Information Systems",NYSE,True,1.80
STRP,"Straight Path Communications In",AMEX,False,5.00
OPOF,"Old Point Financial Corp.",NASDAQ,True,13.01
GUID,"Guidance Software",NASDAQ,False,8.25
LPR,"Lone Pine Resources Inc.",NYSE,True,0.17
MCY,"Mercury General Corp.",NYSE,True,43.79
AIV,"Apartment Investment And Management",NYSE,True,28.25
EPZM,"Epizyme Inc.",NASDAQ,False,31.14
UBSH,"Union First Market Bankshares Corp.",NASDAQ,True,21.43
OSN,"Ossen Innovation Co.",NASDAQ,False,0.57
TWMC,"Trans World Entertainment",NASDAQ,True,4.93
DDF,"Delaware Dividend & Income",NYSE,True,8.87
FNB,"F.N.B. Corp.",NYSE,False,12.75
CGG,"Compagnie Generale De Gephysqu",NYSE,True,25.23
MDAS,"Medassets",NASDAQ,False,22.87
FHN,"First Tennessee National Corp.",NYSE,False,11.93
TRT,"Trio-Tech International",AMEX,True,3.39
TLF,"Tandy Leather Factory",NASDAQ,False,8.76
AIRT,"Air T",NASDAQ,True,9.98
ROX,"Castle Brands",AMEX,False,0.34
CMU,"Colonial Muni Income Trust",NYSE,True,3.94
GCBC,"Greene County Bancorp",NASDAQ,False,22.33
BAXS,"Baxano Surgical Inc.",NASDAQ,False,1.86
RITT,"Rit Technologies Ltd",NASDAQ,True,2.95
ESBF,"Esb Financial Corp.",NASDAQ,True,12.34
APOG,"Apogee Enterprises",NASDAQ,True,26.91
MBIS,"Mediabistro Inc.",NASDAQ,False,1.47
I,"Intelsat S.A. Common Shares",NYSE,False,23.71
MANT,"Mantech International Corp.",NASDAQ,True,27.94
RIGL,"Rigel Pharmaceuticals",NASDAQ,True,3.79
PACD,"Pacific Drilling S.A.",NYSE,True,9.85
CTXS,"Citrix Systems",NASDAQ,True,72.57
PRE,"Partnerre Ltd",NYSE,True,87.45
OTTR,"Otter Tail Corp.",NASDAQ,True,28.01
FLIR,"Flir Systems",NASDAQ,True,32.19
CUBI,"Customers Bancorp",NASDAQ,False,16.45
RLOC,"Reachlocal",NASDAQ,True,12.00
VSTM,"Verastem Inc.",NASDAQ,False,14.47
OSIS,"Osi Systems",NASDAQ,True,69.88
PSA,"Public Storage",NYSE,True,157.43
SAM,"Boston Beer Company",NYSE,True,205.45
CHCO,"City Holding Company",NASDAQ,True,44.27
ZN,"Zion Oil & Gas Inc",NASDAQ,True,1.65
MRGE,"Merge Healthcare Incorporated.",NASDAQ,True,2.41
FSTR,"L.B. Foster Company",NASDAQ,True,42.57
CTRL,"Control4 Corporation",NASDAQ,False,20.10
ARX,"Aeroflex Holding",NYSE,False,7.84
ARI,"Apollo Commercial Real Estate",NYSE,True,15.38
CMN,"Cantel Medical",NYSE,True,26.67
XPLR,"Xplore Tech Corp De",NASDAQ,False,3.80
SR,"Standard Register Company",NYSE,True,12.04
ELON,"Echelon Corp.",NASDAQ,True,2.17
MKC,"Mccormick & Company Inc.",NYSE,True,70.84
MACK,"Merrimack Pharmaceuticals Inc.",NASDAQ,False,3.53
FMC,"Fmc Corp.",NYSE,True,65.00
NRGY,"Inergy L.P.",NYSE,False,14.23
AUQ,"Aurico Gold Inc",NYSE,True,5.24
DSPG,"Dsp Group",NASDAQ,True,7.07
DVCR,"Diversicare Healthcare Services Inc.",NASDAQ,False,5.02
JLL,"Jones Lang Lasalle Inc.",NYSE,True,84.79
S,"Sprint Corporation Series 1",NYSE,True,6.96
TSCO,"Tractor Supply Company",NASDAQ,True,116.80
NKSH,"National Bankshares",NASDAQ,True,36.90
III,"Information Services Group",NASDAQ,True,3.39
ORBC,"Orbcomm Inc.",NASDAQ,False,4.97
ACOR,"Acorda Therapeutics",NASDAQ,True,34.49
CODE,"Spansion Inc",NYSE,False,11.32
CVGI,"Commercial Vehicle Group",NASDAQ,True,7.13
CYOU,"Changyou.Com Limited",NASDAQ,False,29.83
PFBC,"Preferred Bank",NASDAQ,True,16.87
HPQ,"Hewlett-Packard Company",NYSE,True,25.95
EXAC,"Exactech",NASDAQ,True,19.51
CTCM,"Ctc Media",NASDAQ,True,10.99
CRAI,"Cra Internationalinc.",NASDAQ,True,18.18
OCLS,"Oculus Innovative Sciences",NASDAQ,True,2.31
GNW,"Genworth Financial Inc",NYSE,True,12.38
SHBI,"Shore Bancshares Inc",NASDAQ,True,8.35
HOFT,"Hooker Furniture Corp.",NASDAQ,True,14.95
MDCO,"The Medicines Company",NASDAQ,True,30.45
IIIN,"Insteel Industries",NASDAQ,True,17.01
SCOR,"Comscore",NASDAQ,True,28.20
BRE,"Bre Properties",NYSE,True,49.01
AHL,"Aspen Insurance Holdings",NYSE,True,36.14
JSN,"Nuveen Equity Premium Opportunity",NYSE,False,12.24
ALXN,"Alexion Pharmaceuticals",NASDAQ,True,106.15
NWPX,"Northwest Pipe Company",NASDAQ,True,28.22
NLST,"Netlist",NASDAQ,True,0.83
SATS,"Echostar Corp.",NASDAQ,False,42.67
MBT,"Mobile Telesystems",NYSE,True,20.24
MFI,"Microfinancial Inc.",NASDAQ,False,8.07
MDR,"Mcdermott International",NYSE,True,7.24
SUTR,"Sutor Technology Group Limited",NASDAQ,True,1.73
MVF,"Munivest Fund",AMEX,True,8.83
CHFN,"Charter Financial",NASDAQ,True,10.40
PCRX,"Pacira Pharmaceuticals",NASDAQ,False,36.14
TE,"Teco Energy",NYSE,True,17.02
AMT,"American Tower Corp.",NYSE,True,69.48
CBZ,"Cbiz",NYSE,True,7.30
IFF,"Internationa Flavors & Fragrances",NYSE,True,82.26
FOXF,"Fox Factory Holding Corp.",NASDAQ,False,16.60
END,"Endeavor International Corp.",NYSE,True,5.03
HMC,"Honda Motor Company",NYSE,True,38.56
VR,"Validus Holdings",NYSE,True,35.09
PANW,"Palo Alto Networks Inc.",NYSE,True,48.77
AVL,"Avalon Rare Metals",AMEX,True,0.87
CRM,"Salesforce.Com Inc",NYSE,True,43.60
FBSS,"Fauquier Bankshares",NASDAQ,False,12.51
BLUE,"Bluebird Bio Inc.",NASDAQ,False,29.07
EXTR,"Extreme Networks",NASDAQ,True,3.95
RHI,"Robert Half International Inc.",NYSE,True,37.68
PERF,"Perfumania Holdings Inc",NASDAQ,True,5.05
SGEN,"Seattle Genetics",NASDAQ,True,41.08
VNTV,"Vantiv Inc.",NYSE,False,27.67
BTUI,"Btu International",NASDAQ,True,2.98
DDR,"Ddr Corp",NYSE,True,16.32
TGA,"Transglobe Energy Corp",NASDAQ,False,6.49
DRII,"Diamond Resorts International",NYSE,False,16.79
XYL,"Xylem Inc. Common Stock New Whe",NYSE,True,24.72
MCBI,"Metrocorp Bancshares",NASDAQ,True,10.54
AXLL,"Georgia Gulf Corp.",NYSE,True,42.94
AIRI,"Air Industries Group Inc.",AMEX,False,6.13
NRT,"North European Oil Royality Trust",NYSE,True,25.16
REXI,"Resource America",NASDAQ,True,7.76
ARB,"Arbitron Inc.",NYSE,True,45.71
MTRN,"Brush Wellman Inc",NYSE,False,30.23
CFN,"Carefusion Corp.",NYSE,True,36.17
QBAK,"Qualstar Corp.",NASDAQ,True,1.41
OLBK,"Old Line Bancshares",NASDAQ,True,13.13
IPDN,"Professional Diversity Network",NASDAQ,False,5.27
TATT,"Tat Technologies Ltd",NASDAQ,True,6.94
UTIW,"Uti Worldwide Inc.",NASDAQ,True,16.15
CXDC,"China Xd Plastics Company",NASDAQ,False,4.22
BHD,"Blackrock Strategic Trust",NYSE,True,12.74
MRCY,"Mercury Computer Systems",NASDAQ,True,9.22
EGY,"Vaalco Energy Inc",NYSE,True,6.34
MHGC,"Morgans Hotel Group Co.",NASDAQ,False,6.81
KALU,"Kaiser Aluminum Corp.",NASDAQ,False,66.74
RYL,"Ryland Group",NYSE,True,36.83
BDR,"Blonder Tongue Laboratories",AMEX,True,0.87
SUI,"Sun Communities",NYSE,True,44.55
PSMI,"Peregrine Semiconductor Corp.",NASDAQ,False,10.83
BJZ,"Blackrock California Muni 2018 Trust",NYSE,True,15.36
ELNK,"Earthlink",NASDAQ,True,5.07
PCAR,"Paccar Inc.",NASDAQ,True,54.84
AMIC,"American Independence",NASDAQ,False,7.90
VRSN,"Verisign",NASDAQ,True,48.70
ECT,"Eca Marcellus Trust I",NYSE,True,9.98
BMS,"Bemis Company",NYSE,True,40.67
UFI,"Unifi",NYSE,True,22.11
ANFI,"Amira Nature Foods Ltd",NYSE,False,7.83
RIO,"Rio Tinto Plc",NYSE,True,48.82
BANR,"Banner Corp.",NASDAQ,True,35.95
FELE,"Franklin Electric Co.",NASDAQ,True,37.06
CNX,"Consol Energy Inc.",NYSE,True,31.34
SNV,"Synovus Financial Corp.",NYSE,True,3.42
THOR,"Thoratec Corp.",NASDAQ,True,35.92
EWBC,"East West Bancorp",NASDAQ,True,30.83
PWE,"Penn West Petroleum Ltd",NYSE,True,11.93
RDI,"Reading International Inc",NASDAQ,False,6.26
AB,"Alliance Capital Management L.P.",NYSE,True,20.05
NLP,"Nts Realty Holdings Limited Partnership",AMEX,False,7.23
IBM,"International Business Machines Corp.",NYSE,True,185.79
LDR,"Landauer",NYSE,True,47.98
KAR,"Kar Auction Services Inc",NYSE,False,26.78
BDSI,"Biodelivery Sciences International",NASDAQ,True,4.42
NFEC,"Nf Energy Saving Corp.",NASDAQ,False,1.25
GLF,"Gulfmark Offshore",NYSE,True,47.72
CPSI,"Computer Programs And Systems",NASDAQ,True,56.14
RST,"Rosetta Stone",NYSE,True,15.91
EEI,"Ecology And Environment",NASDAQ,True,11.14
GCV,"Gabelli Convertible And Income Securities",NYSE,True,6.21
CTSH,"Cognizant Technology Solutions",NASDAQ,True,70.86
CVI,"Cvr Energy Inc.",NYSE,True,42.67
HIIQ,"Health Insurance Innovations I",NASDAQ,False,11.92
VSAT,"Viasat",NASDAQ,True,67.01
DMD,"Demand Media Inc.",NYSE,False,6.49
DV,"Devry Inc.",NYSE,True,29.01
JAZZ,"Jazz Pharmaceuticals",NASDAQ,True,78.90
WD,"Walker & Dunlop",NYSE,False,14.47
JRN,"Journal Communications",NYSE,True,7.74
GVA,"Granite Construction Inc.",NYSE,True,28.98
DVD,"Dover Downs Entertainment",NYSE,True,2.46
AMSF,"Amerisafe",NASDAQ,False,34.17
TPH,"Tri Pointe Homes Inc. Common S",NYSE,False,15.09
RNST,"Renasant Corp.",NASDAQ,False,25.76
CEL,"Cellcom Israel",NYSE,True,11.25
NNA,"Navios Maritime Acquisition Corp.",NYSE,True,3.92
TEO,"Telecom Argentina Stet - France Telecom S.A.",NYSE,True,19.94
WTR,"Aqua America",NYSE,True,31.54
IDN,"Intellicheck Mobilisia",AMEX,True,0.62
UBA,"Urstadt Biddle Properties Inc.",NYSE,True,20.26
ARRY,"Array Biopharma Inc.",NASDAQ,True,6.02
GTXI,"Gtx",NASDAQ,True,4.28
CTG,"Computer Task Group Inc.",NASDAQ,False,18.21
DAN,"Dana Holding Corp.",NYSE,False,21.74
VOCS,"Vocus",NASDAQ,True,9.96
FEIM,"Frequency Electronics",NASDAQ,False,11.00
RLGY,"Realogy Holdings Corp.",NYSE,False,41.93
MXT,"Maxcom Telecomunicaciones Sab De Cv",NYSE,True,2.89
AGN,"Allergan",NYSE,True,88.10
WH,"Wsp Holdings",NYSE,True,2.49
XL,"Xl Company Switzerland Gmbh",NYSE,True,30.37
AMZN,"Amazon.Com",NASDAQ,True,286.47
FUNC,"First United Corp.",NASDAQ,True,8.52
ELOS,"Syneron Medical Ltd",NASDAQ,True,8.63
POM,"Potomac Electric Power Company",NYSE,True,19.48
MFG,"Mizuho Financial Group",NYSE,False,4.19
QNST,"Quinstreet",NASDAQ,False,8.73
INPH,"Interphase Corp.",NASDAQ,True,5.05
PF,"Pinnacle Foods Inc. Common Sto",NYSE,False,26.59
RNN,"Rexahn Pharmaceuticals",AMEX,True,0.45
PHT,"Pioneer High Income Trust",NYSE,False,16.47
LCC,"US Airways Group Inc. New",NYSE,True,15.72
MGM,"Mgm Resorts International",NYSE,True,17.14
HNR,"Harvest Natural Resources Inc",NYSE,True,3.66
MGEE,"Mge Energy Inc.",NASDAQ,True,56.64
HWAY,"Healthways",NASDAQ,False,18.82
GSS,"Golden Star Resources Ltd",AMEX,True,0.74
NOVB,"North Valley Bancorp",NASDAQ,True,18.34
PTIX,"Performance Technologies Inc.",NASDAQ,True,2.94
STRL,"Sterling Construction Company Inc",NASDAQ,False,9.95
BASI,"Bioanalytical Systems",NASDAQ,True,1.38
DHX,"Dice Holdings",NYSE,False,8.62
XRTX,"Xyratex Ltd",NASDAQ,False,10.40
FONR,"Fonar Corp.",NASDAQ,True,5.65
EOX,"Emerald Oil Inc",AMEX,True,6.71
RDEN,"Elizabeth Arden",NASDAQ,True,35.13
ROP,"Roper Industries",NYSE,True,125.05
GEVA,"Synageva Biopharma Corp.",NASDAQ,True,48.41
PRCP,"Perceptron",NASDAQ,True,8.15
NCBC,"New Century Bancorp Inc. [Nc]",NASDAQ,True,6.90
MSL,"Midsouth Bancorp",AMEX,True,16.26
CEDU,"Chinaedu Corp.",NASDAQ,False,6.40
SREV,"Servicesource International In",NASDAQ,False,12.20
LODE,"Comstock Mining Inc",AMEX,True,2.18
CASH,"Meta Financial Group",NASDAQ,True,31.71
ASFI,"Asta Funding",NASDAQ,True,8.66
GLOW,"Glowpoint Inc",AMEX,False,1.11
ANAC,"Anacor Pharmaceuticals",NASDAQ,False,10.40
SPRO,"Smartpros Ltd",NASDAQ,False,1.58
AGRO,"Adecoagro S.A.",NYSE,True,6.90
GOOG,"Google Inc.",NASDAQ,True,859.66
BGR,"Blackrock Energy And Resources Trust",NYSE,True,25.37
CRUS,"Cirrus Logic",NASDAQ,True,19.90
ERB,"Erba Diagnostics Inc",AMEX,True,0.80
ERA,"Era Group Inc. Common Stock W",NYSE,False,25.20
SMTC,"Semtech Corp.",NASDAQ,True,28.82
EVG,"Eaton Vance Short Diversified",NYSE,True,15.45
CSII,"Cardiovascular Systems",NASDAQ,True,20.60
LCI,"Lannett Co Inc",AMEX,True,13.29
URG,"Ur Energy Inc",AMEX,True,1.06
PMC,"Pharmerica Corp.",NYSE,False,13.30
SIF,"Sifco Industries",AMEX,True,19.34
AUMN,"Golden Minerals Co.",AMEX,True,1.51
FSBW,"Fs Bancorp Inc.",NASDAQ,False,17.10
CIFC,"Cifc Corp.",NASDAQ,False,7.79
NWBO,"Northwest Bioth New",NASDAQ,False,3.55
SPN,"Superior Energy Services",NYSE,True,25.27
CRTX,"Cornerstone Therapeutics Inc.",NASDAQ,True,8.97
IPCI,"Intellipharmaceutics International Inc.",NASDAQ,False,1.84
GGG,"Graco Inc.",NYSE,True,70.89
BPS,"Blackrock Pennsylvania Strategic Muni",AMEX,True,11.40
UAMY,"U S Antimony Corp",AMEX,True,1.13
WFM,"Whole Foods Market",NASDAQ,True,53.82
CHOP,"China Gerui Advanced Materials",NASDAQ,False,1.80
PPBI,"Pacific Premier Bancorp Inc",NASDAQ,True,12.70
RNR,"Renaissancere Holdings Ltd",NYSE,True,84.94
IMGN,"Immunogen",NASDAQ,True,16.16
REED,"Reeds",AMEX,False,5.45
SGOC,"Sgoco Group Ltd",NASDAQ,True,2.67
LMT,"Lockheed Martin Corp.",NYSE,True,122.13
LPNT,"Lifepoint Hospitals",NASDAQ,True,47.32
TPLM,"Triangle Petroleum Corp.",AMEX,True,6.69
RSE,"Rouse Properties Inc. Common S",NYSE,True,20.14
BBDO,"Banco Bradesco S.A.",NYSE,False,13.60
INS,"Intelligent Systems Corp.",AMEX,True,1.23
TEX,"Terex Corp.",NYSE,True,31.47
MMS,"Maximus",NYSE,True,38.90
NGLS,"Targa Resources Partners Lp",NYSE,False,49.48
DAC,"Danaos Corp.",NYSE,True,4.48
CIT,"Cit Group Inc [Del]",NYSE,True,49.32
BBGI,"Beasley Broadcast Group",NASDAQ,True,7.44
FSM,"Fortuna Silver Mines",NYSE,True,4.39
FSI,"Flexible Solutions International Inc.",AMEX,True,1.25
EV,"Eaton Vance Corp.",NYSE,True,39.45
WPX,"Wpx Energy Inc. Common Stock W",NYSE,False,18.48
CMGE,"China Mobile Games And Entertai",NASDAQ,False,15.60
FNV,"Franco Nev Corp",NYSE,True,46.64
LMIA,"Lmi Aerospace",NASDAQ,True,12.90
STEC,"Stec",NASDAQ,True,6.80
TECUA,"Tecumseh Products Company",NASDAQ,True,10.11
MILL,"Miller Petroleum",NYSE,True,5.24
ZUMZ,"Zumiez Inc.",NASDAQ,True,27.00
TNXP,"Tonix Pharm Hldg Cor",NASDAQ,False,3.75
BWS,"Brown Shoe Company",NYSE,True,22.24
BVA,"Cordia Bancorp Inc.",NASDAQ,False,4.35
PSEM,"Pericom Semiconductor Corp.",NASDAQ,True,7.16
GPS,"Gap",NYSE,True,43.51
CIZN,"Citizens Holding Company",NASDAQ,False,18.49
TEG,"Integrys Energy Group",NYSE,True,59.17
CNW,"Con-Way Inc",NYSE,False,42.41
BNNY,"Annie's Inc.",NYSE,False,44.41
GIS,"General Mills",NYSE,True,50.55
KR,"Kroger Company",NYSE,True,38.01
APSA,"Alto Palermo S.A.",NASDAQ,True,18.94
KYTH,"Kythera Biopharmaceuticals Inc",NASDAQ,False,24.38
SMG,"Scotts Miracle-Gro Company",NYSE,True,53.59
QUAD,"Quad Graphics Inc",NYSE,False,31.41
ECYT,"Endocyte",NASDAQ,False,16.20
GOGO,"Gogo Inc.",NASDAQ,False,11.39
FMD,"First Marblehead Corp.",NYSE,True,1.57
LTM,"Life Time Fitness",NYSE,False,50.97
MTSI,"M/A-Com Technology Solutions Ho",NASDAQ,True,15.93
RBCN,"Rubicon Technology",NASDAQ,True,9.29
EXAM,"Examworks Group",NYSE,False,22.89
ASNA,"Ascena Retail Group",NASDAQ,False,17.24
BRCM,"Broadcom Corp.",NASDAQ,True,26.03
DRTX,"Durata Therapeutics Inc.",NASDAQ,False,7.96
FALC,"Falconstor Software",NASDAQ,True,1.01
FRNK,"Franklin Financial Corporation",NASDAQ,False,17.91
VDSI,"Vasco Data Security International",NASDAQ,True,8.01
ATRO,"Astronics Corp.",NASDAQ,True,42.08
CHFC,"Chemical Financial Corp.",NASDAQ,True,27.95
SNTS,"Santarus",NASDAQ,True,25.77
NUE,"Nucor Corp.",NYSE,True,47.23
IDIX,"Idenix Pharmaceuticals",NASDAQ,True,4.17
CLI,"Mack-Cali Realty Corp.",NYSE,True,21.98
JVA,"Coffee Holding Co.",NASDAQ,True,6.44
BONT,"The Bon-Ton Stores",NASDAQ,True,14.93
SUNS,"Solar Senior Capital Ltd.",NASDAQ,False,17.74
KCAP,"Kohlberg Capital Corp.",NASDAQ,True,8.43
KOS,"Kosmos Energy Ltd.",NYSE,True,10.19
CEVA,"Ceva",NASDAQ,True,17.73
JNJ,"Johnson & Johnson",NYSE,True,89.55
BT,"Bt Group Plc",NYSE,True,50.77
HME,"Home Properties",NYSE,True,58.00
OMEX,"Odyssey Marine Exploration",NASDAQ,True,3.01
KKR,"Kkr",NYSE,True,19.49
ETV,"Eaton Vance Corp.",NYSE,True,13.28
MWV,"Meadwestvaco Corp.",NYSE,True,36.14
CSTE,"Caesarstone Sdot-Yam Ltd.",NASDAQ,False,42.89
AEO,"American Eagle Outfitters",NYSE,True,16.54
MVG,"Mag Silver Corp.",AMEX,True,6.93
ISBC,"Investors Bancorp",NASDAQ,False,21.33
WAFD,"Washington Federal",NASDAQ,False,22.00
MCOX,"Mecox Lane Limited",NASDAQ,False,4.34
WBC,"Wabco Holdings Inc.",NYSE,True,77.68
CMLS,"Cumulus Media Inc.",NASDAQ,True,4.35
ESBK,"The Elmira Savings Bank Fsb",NASDAQ,False,22.02
LMAT,"Lemaitre Vascular",NASDAQ,False,7.13
JBSS,"John B. Sanfilippo & Son",NASDAQ,True,21.06
CCMP,"Cabot Microelectronics Corp.",NASDAQ,True,36.99
PAM,"Pampa Energia S.A.",NYSE,False,3.55
NKA,"Niska Gas Storage Partners Llc",NYSE,False,14.19
SI,"Siemens Ag",NYSE,True,110.97
WETF,"Wisdomtree Invstmnts",NASDAQ,True,12.23
CWH,"Commonwealth REIT",NYSE,False,25.64
PICO,"Pico Holdings Inc.",NASDAQ,True,21.82
PTNT,"Internet Patents Corp",NASDAQ,False,3.50
INVN,"Invensense Inc.",NYSE,True,16.60
HUBG,"Hub Group",NASDAQ,True,37.63
PME,"Sentry Select Primary Metals Corp.",NASDAQ,False,1.75
PPHM,"Peregrine Pharmaceuticals Inc.",NASDAQ,True,1.40
CART,"Carolina Trust Bank",NASDAQ,False,2.97
SYRG,"Synergy Resources Cp",AMEX,False,7.43
AMBI,"Ambit Biosciences Corporation",NASDAQ,True,13.01
UNTD,"United Online",NASDAQ,True,8.01
PERY,"Perry Ellis International Inc.",NASDAQ,True,19.35
HMPR,"Hampton Roads Bankshares Inc",NASDAQ,False,1.54
NWN,"Northwest Natural Gas Company",NYSE,True,42.00
CONN,"Conn's",NASDAQ,True,64.79
REG,"Regency Centers Corp.",NYSE,True,49.66
CECE,"Ceco Environmental",NASDAQ,True,12.60
GMT,"Gatx Corp.",NYSE,True,44.61
BCRX,"Biocryst Pharmaceuticals",NASDAQ,True,5.44
RAVN,"Raven Industries",NASDAQ,True,29.71
ISSI,"Integrated Silicon Solution",NASDAQ,True,10.36
KEG,"Key Energy Services",NYSE,True,6.80
EDS,"Exceed Company Ltd",NASDAQ,True,1.46
DANG,"E-Commerce China Dangdang Inc.",NYSE,True,9.08
FCS,"Fairchild Semiconductor International",NYSE,True,11.60
MITT,"Ag Mortgage Investment Trust",NYSE,False,17.14
BBEP,"Breitburn Energy Partners L.P.",NASDAQ,True,18.04
ASEI,"American Science And Engineering",NASDAQ,True,59.60
CCO,"Clear Channel Outdoor Holdings",NYSE,False,7.63
FWLT,"Foster Wheeler Ag.",NASDAQ,True,24.30
LSTR,"Landstar System",NASDAQ,True,54.33
CNC,"Centene Corp.",NYSE,True,55.53
AQU,"Aquasition Corp.",NASDAQ,False,10.05
HURN,"Huron Consulting Group Inc.",NASDAQ,False,49.35
HI,"Hillenbrand Inc",NYSE,True,24.62
LXFT,"Luxoft Holding Inc.",NYSE,False,23.64
ITW,"Illinois Tool Works Inc.",NYSE,True,72.60
MBVT,"Merchants Bancshares",NASDAQ,True,32.21
UAM,"Universal American Financial",NYSE,True,7.57
FTNT,"Fortinet",NASDAQ,True,20.21
BIN,"Iesi-Bfc Ltd",NYSE,False,24.37
NGVC,"Natural Grocers By Vitamin Cottage Inc",NYSE,False,33.28
AMED,"Amedisys Inc",NASDAQ,True,17.58
GNC,"Gnc Holdings Inc.",NYSE,False,52.72
DEI,"Douglas Emmett",NYSE,False,23.42
FITB,"Fifth Third Bancorp",NASDAQ,True,19.04
CRMD,"Cormedix Inc",AMEX,False,0.97
CACB,"Cascade Bancorp",NASDAQ,True,5.86
ERF,"Enerplus Corp.",NYSE,True,16.94
NTT,"Nippon Telegraph And Telephone Corp.",NYSE,True,26.09
SGI,"Silicon Graphics International Corp",NASDAQ,True,15.72
UCBA,"United Community Bancorp",NASDAQ,False,10.28
KNDI,"Kandi Technolgies",NASDAQ,False,4.43
CUB,"Cubic Corp.",NYSE,True,50.72
LPSN,"Liveperson",NASDAQ,True,10.06
RSO,"Resource Capital",NYSE,True,5.84
RIOM,"Rio Alta Mng Ltd",NYSE,False,2.90
HNP,"Huaneng Power Intl",NYSE,True,42.63
EFR,"Eaton Vance Senior Floating-Rate Fund",NYSE,True,15.96
DNBF,"Dnb Financial Corp",NASDAQ,False,17.97
INFI,"Infinity Pharmaceuticals",NASDAQ,True,17.50
WSTC,"West Corporation",NASDAQ,False,22.88
MGH,"Minco Gold Corp.",AMEX,True,0.26
ARP,"Atlas Resource Partners L.P. C",NYSE,True,20.90
ARQL,"Arqule",NASDAQ,True,2.51
RGP,"Ross Group Plc",NYSE,False,27.73
TMH,"Team Health Holdings",NYSE,False,39.17
HITT,"Hittite Microwave Corp.",NASDAQ,True,60.22
NEWT,"Newtek Business Services Inc.",NASDAQ,False,2.58
MNK,"Mallinckrodt Plc Ordinary Share",NYSE,False,42.89
SMRT,"Stein Mart",NASDAQ,True,12.95
BEN,"Franklin Resources",NYSE,True,47.30
INT,"World Fuel Services Corp.",NYSE,True,38.32
MCRL,"Micrel Inc.",NASDAQ,True,10.00
DLIA,"Delia*S Inc.",NASDAQ,True,1.36
ADM,"Archer-Daniels-Midland Company",NYSE,True,37.03
ALN,"American Lorain Corp.",AMEX,True,0.79
VIDE,"Video Display Corp.",NASDAQ,True,3.68
GM,"General Motors Company",NYSE,True,34.55
INTU,"Intuit Inc.",NASDAQ,True,63.83
MOV,"Movado Group Inc.",NYSE,True,36.58
FSS,"Federal Signal Corp.",NYSE,True,10.94
VC,"Visteon Corp.",NYSE,True,71.04
TOPS,"Top Ships Inc.",NASDAQ,False,2.12
DTE,"Dte Energy Company",NYSE,True,68.46
GRPN,"Groupon Inc",NASDAQ,True,9.78
MTRX,"Matrix Service Company",NASDAQ,True,15.50
LNKD,"Linkedin",NYSE,True,228.29
CEC,"Cec Entertainment",NYSE,True,41.86
ORA,"Ormat Technologies",NYSE,True,24.47
RNDY,"Roundy's Inc. Common Stock",NYSE,False,8.66
KVHI,"Kvh Industries",NASDAQ,True,13.04
VTR,"Ventas",NYSE,True,61.08
LEDS,"Semileds Corp.",NASDAQ,True,0.90
EQS,"Equus Total Return",NYSE,True,1.83
ANLY,"Analysts International Corp.",NASDAQ,True,3.94
SCG,"Scana Corp.",NYSE,True,49.65
ONB,"Old National Bancorp Capital",NASDAQ,False,13.71
BEBE,"Bebe Stores",NASDAQ,True,6.00
AMTG,"Apollo Residential Mortgage In",NYSE,True,15.40
FBMI,"Firstbank Corp.",NASDAQ,True,17.66
VAC,"Marriot Vacations Worldwide Cor",NYSE,True,45.00
SWM,"Schweitzer-Mauduit International",NYSE,True,55.50
ALIM,"Alimera Sciences",NASDAQ,False,3.17
CAB,"Cabela's Inc",NYSE,True,66.94
OHRP,"Ohr Pharmaceutical Inc.",NASDAQ,False,6.20
RUE,"Rue21",NASDAQ,False,41.85
PDFS,"Pdf Solutions",NASDAQ,True,20.05
SGNT,"Sagent Pharmaceuticals Inc.",NASDAQ,True,22.64
PKOH,"Park-Ohio Holdings",NASDAQ,True,33.54
GGAL,"Grupo Financiero Galicia S.A.",NASDAQ,True,6.90
BNJ,"Blackrock New Jersey Muni Income Trust",NYSE,True,13.01
STNR,"Steiner Leisure Limited",NASDAQ,True,58.66
CVO,"Cenveo Inc",NYSE,True,2.20
GLU,"Gabelli Global Utility",AMEX,False,19.50
SMI,"Semiconductor Manufacturing International",NYSE,True,3.77
CMCSA,"Comcast Corp.",NASDAQ,True,43.01
SRE,"Sempra Energy",NYSE,True,83.79
CLCT,"Collectors Universe",NASDAQ,True,16.27
CKH,"Seacor Smit Inc.",NYSE,False,85.14
GMAN,"Gordmans Stores",NASDAQ,True,14.04
SSS,"Sovran Self Storage",NYSE,True,71.66
ATHX,"Athersys",NASDAQ,False,1.89
BABY,"Natus Medical Inc.",NASDAQ,True,13.41
BCO,"Brink's Company",NYSE,True,27.78
CFBK,"Central Federal Corp.",NASDAQ,True,1.40
ESMC,"Escalon Medical",NASDAQ,True,1.20
BRKL,"Brookline Bancorp",NASDAQ,True,9.68
AVAV,"Aerovironment",NASDAQ,True,22.45
MVC,"Mvc Capital",NYSE,True,12.25
YY,"Yy Inc.",NASDAQ,False,38.57
DNR,"Denbury Resources",NYSE,True,17.37
